Ventricle multipatch geometry data

Control points
[0.021010694833827375, 0.0, 0.024]
[0.027465971891295734, 0.0, -0.0007825359345387285]
[0.02051952313710159, 0.0, -0.025210533742774058]
[0.02101069483382737, -0.02101069483382738, 0.024]
[0.03026744530092667, -0.03026744530092668, -0.013086088621794013]
[0.01625743909050671, -0.016257439090506726, -0.0400607165041932]
[-3.859602026416278e-18, -0.021010694833827375, 0.024]
[-5.045417184321973e-18, -0.027465971891295734, -0.0007825359345387285]
[-3.769375249482226e-18, -0.02051952313710159, -0.025210533742774058]
[0.013935392857612295, 0.0, 0.024]
[0.018928335913831543, 0.0, 0.0010120192814997869]
[0.014248886402427741, 0.0, -0.022493103980393118]
[0.013935392857612292, -0.013935392857612295, 0.024]
[0.02103362867173723, -0.02103362867173722, -0.0100989355855787]
[0.011499194609097823, -0.0114991946090978, -0.036304953626290916]
[-2.5598901386903672e-18, -0.013935392857612295, 0.024]
[-3.477078898508952e-18, -0.018928335913831543, 0.0010120192814997869]
[-2.617477968622106e-18, -0.014248886402427741, -0.022493103980393118]
[0.026790159871775434, 0.0, -0.027927963505154998]
[0.021015683571915595, -0.021015683571915654, -0.04381647938209548]
[-4.921272530342347e-18, -0.026790159871775434, -0.027927963505154998]
[0.021015683571915647, 0.0210156835719156, -0.043816479382095486]
[-1.1416827426702245e-16, 2.2833654853404494e-17, -0.15908482652428313]
[-0.021015683571915633, -0.02101568357191562, -0.0438164793820955]
[1.6404241767807826e-18, 0.026790159871775434, -0.027927963505154998]
[-0.021015683571915633, 0.02101568357191563, -0.043816479382095506]
[-0.026790159871775434, 3.280848353561565e-18, -0.027927963505154998]
[0.02051952313710159, 0.0, -0.025210533742774058]
[0.01625743909050671, -0.016257439090506726, -0.04006071650419319]
[-3.769375249482226e-18, -0.02051952313710159, -0.025210533742774058]
[0.016257439090506733, 0.016257439090506712, -0.04006071650419321]
[-1.146125377100238e-16, 3.386693496875594e-17, -0.1625249962691584]
[-0.016257439090506722, -0.01625743909050672, -0.0400607165041932]
[1.2564584164940756e-18, 0.02051952313710159, -0.025210533742774058]
[-0.016257439090506726, 0.016257439090506736, -0.040060716504193225]
[-0.02051952313710159, 2.5129168329881513e-18, -0.025210533742774058]
[0.014248886402427741, 0.0, -0.022493103980393118]
[0.01149919460909782, -0.011499194609097799, -0.0363049536262909]
[-2.617477968622106e-18, -0.014248886402427741, -0.022493103980393118]
[0.011499194609097818, 0.011499194609097829, -0.03630495362629094]
[-1.1505680115302516e-16, 4.490021508410738e-17, -0.16596516601403366]
[-0.01149919460909781, -0.011499194609097815, -0.0363049536262909]
[8.724926562073687e-19, 0.014248886402427741, -0.022493103980393118]
[-0.011499194609097815, 0.011499194609097842, -0.03630495362629094]
[-0.014248886402427741, 1.7449853124147374e-18, -0.022493103980393118]

Weights
1.0
0.8729789959840937
1.0
0.7071067811865476
0.5812099070932646
0.7983639062640155
1.0
0.8729789959840937
1.0
1.0
0.8679114831228771
1.0
0.7071067811865476
0.575192348670119
0.7927426823607793
1.0
0.8679114831228771
1.0
1.0
0.8628439702616606
1.0
0.7071067811865476
0.5691747902469735
0.787121458457543
1.0
0.8628439702616606
1.0
1.0
0.8729789959840937
1.0
0.7071067811865476
0.5812099070932464
0.7983639062640129
1.0
0.8729789959840937
1.0
1.0
0.8679114831228771
1.0
0.7071067811865476
0.5751923486701173
0.7927426823607775
1.0
0.8679114831228771
1.0
1.0
0.8628439702616606
1.0
0.7071067811865476
0.5691747902469881
0.787121458457542
1.0
0.8628439702616606
1.0
1.0
0.8729789959840937
1.0
0.7071067811865476
0.5812099070932573
0.7983639062640142
1.0
0.8729789959840937
1.0
1.0
0.8679114831228771
1.0
0.7071067811865476
0.5751923486701244
0.792742682360781
1.0
0.8679114831228771
1.0
1.0
0.8628439702616606
1.0
0.7071067811865476
0.5691747902469915
0.7871214584575478
1.0
0.8628439702616606
1.0
1.0
0.8729789959840937
1.0
0.7071067811865476
0.5812099070932732
0.7983639062640161
1.0
0.8729789959840937
1.0
1.0
0.8679114831228771
1.0
0.7071067811865476
0.5751923486701239
0.7927426823607819
1.0
0.8679114831228771
1.0
1.0
0.8628439702616606
1.0
0.7071067811865476
0.5691747902469746
0.7871214584575478
1.0
0.8628439702616606
1.0
1.0
0.798363906264016
1.0
0.7983639062640155
0.38239498448085874
0.7983639062640142
1.0
0.7983639062640129
1.0
1.0
0.7927426823607819
1.0
0.7927426823607793
0.35276154852794683
0.792742682360781
1.0
0.7927426823607775
1.0
1.0
0.7871214584575479
1.0
0.787121458457543
0.32312811257503493
0.7871214584575478
1.0
0.7871214584575421
1.0

Patch vertices
[0.028085996810042455, 0.0, 0.024]
[0.026790159871775434, 0.0, -0.027927963505154998]
[1.7197713047140634e-18, 0.028085996810042455, 0.024]
[1.6404241767807826e-18, 0.026790159871775434, -0.027927963505154998]
[-0.028085996810042455, 3.4395426094281267e-18, 0.024]
[-0.026790159871775434, 3.280848353561565e-18, -0.027927963505154998]
[-5.1593139141421895e-18, -0.028085996810042455, 0.024]
[-4.921272530342347e-18, -0.026790159871775434, -0.027927963505154998]
[0.013935392857612293, 0.0, 0.024]
[0.01424888640242774, 0.0, -0.022493103980393118]
[8.532967128967891e-19, 0.013935392857612293, 0.024]
[8.724926562073687e-19, 0.01424888640242774, -0.022493103980393118]
[-0.013935392857612293, 1.7065934257935783e-18, 0.024]
[-0.01424888640242774, 1.7449853124147374e-18, -0.022493103980393118]
[-2.5598901386903672e-18, -0.013935392857612293, 0.024]
[-2.617477968622106e-18, -0.01424888640242774, -0.022493103980393118]

Patch connectivity
[0, 1, 2, 3, 8, 9, 10, 11]
[2, 3, 4, 5, 10, 11, 12, 13]
[6, 7, 4, 5, 14, 15, 12, 13]
[0, 1, 6, 7, 8, 9, 14, 15]
[1, 7, 3, 5, 9, 15, 11, 13]

Number of elements per boundary
(0, 1):1
(0, 2):1
(0, 6):1
(1, 3):1
(1, 7):1
(2, 3):1
(2, 4):1
(3, 5):1
(4, 5):1
(6, 4):1
(6, 7):1
(7, 5):1
(8, 9):1
(8, 10):1
(8, 14):1
(9, 11):1
(9, 15):1
(10, 11):1
(10, 12):1
(11, 13):1
(12, 13):1
(14, 12):1
(14, 15):1
(15, 13):1
(0, 8):1
(1, 9):1
(2, 10):1
(3, 11):1
(4, 12):1
(5, 13):1
(6, 14):1
(7, 15):1


Knot values per boundary
(0, 1):[0.0, 1]
(0, 2):[0.0, 1]
(0, 6):[0.0, 1]
(1, 3):[0.0, 1]
(1, 7):[0.0, 1]
(2, 3):[0.0, 1]
(2, 4):[0.0, 1]
(3, 5):[0.0, 1]
(4, 5):[0.0, 1]
(6, 4):[0.0, 1]
(6, 7):[0.0, 1]
(7, 5):[0.0, 1]
(8, 9):[0.0, 1]
(8, 10):[0.0, 1]
(8, 14):[0.0, 1]
(9, 11):[0.0, 1]
(9, 15):[0.0, 1]
(10, 11):[0.0, 1]
(10, 12):[0.0, 1]
(11, 13):[0.0, 1]
(12, 13):[0.0, 1]
(14, 12):[0.0, 1]
(14, 15):[0.0, 1]
(15, 13):[0.0, 1]
(0, 8):[0.0, 1]
(1, 9):[0.0, 1]
(2, 10):[0.0, 1]
(3, 11):[0.0, 1]
(4, 12):[0.0, 1]
(5, 13):[0.0, 1]
(6, 14):[0.0, 1]
(7, 15):[0.0, 1]


Knot multiplicity per boundary
(0, 1):[3, 3]
(0, 2):[3, 3]
(0, 6):[3, 3]
(1, 3):[3, 3]
(1, 7):[3, 3]
(2, 3):[3, 3]
(2, 4):[3, 3]
(3, 5):[3, 3]
(4, 5):[3, 3]
(6, 4):[3, 3]
(6, 7):[3, 3]
(7, 5):[3, 3]
(8, 9):[3, 3]
(8, 10):[3, 3]
(8, 14):[3, 3]
(9, 11):[3, 3]
(9, 15):[3, 3]
(10, 11):[3, 3]
(10, 12):[3, 3]
(11, 13):[3, 3]
(12, 13):[3, 3]
(14, 12):[3, 3]
(14, 15):[3, 3]
(15, 13):[3, 3]
(0, 8):[3, 3]
(1, 9):[3, 3]
(2, 10):[3, 3]
(3, 11):[3, 3]
(4, 12):[3, 3]
(5, 13):[3, 3]
(6, 14):[3, 3]
(7, 15):[3, 3]


Boundary names
epi:patch0-left,patch1-left,patch2-left,patch3-left,patch4-left
endo_l:patch0-right,patch1-right,patch2-right,patch3-right,patch4-right
base_l:patch0-front,patch1-front,patch2-front,patch3-front


